Date,Station,tmax_c,tmin_c,prcp_mm,wind_max2m_ms,srad_MJm2,ETo_mm,wind_mean2m_ms
2013-02-08,Radium,11.3,-5.7,0,10,10.2,1.6,3.7
2013-02-09,Radium,9.5,1.3,0,14.6,5.7,0.91,7.7
2013-02-10,Radium,7.1,-1.3,0,17.5,9.6,1.8,9.3
2013-02-11,Radium,7.3,-6.6,0,6.3,13.1,1.42,2.3
2013-02-12,Radium,5.6,-3.8,0,4,4.3,0.53,1.6
2013-02-13,Radium,13.6,-6.8,0,13,13.4,2.36,4.2
2013-02-14,Radium,7.2,-3.8,0,9.8,4.5,0.91,3.9
2013-02-15,Radium,3.6,-10.5,0,10.6,11.1,1.27,3.1
2013-02-16,Radium,15.8,-10.9,0,11.2,12.1,2.01,3.6
2013-02-17,Radium,21.8,-5.5,0,12.3,11.9,3.58,4.2
2013-02-18,Radium,9.8,-3.1,0,18.3,13.7,2.69,7.4
2013-02-19,Radium,7.1,-9,0,7.3,14.5,1.75,3.2
2013-02-20,Radium,-0.9,-4.9,0,12.1,5.7,0.56,6.8
2013-02-21,Radium,-4.8,-12.1,0,10.2,9.2,0.43,5.8
2013-02-22,Radium,-5.2,-17.5,0,8.9,15.1,0.79,4
2013-02-23,Radium,2,-17.6,5.08,6,15.3,1.04,3
2013-02-24,Radium,3.5,-10.2,0,10.1,14.2,1.14,4.1
2013-02-25,Radium,0.2,-1.8,0.76,14.1,7.5,0.46,9.4
2013-02-26,Radium,0.1,-9.6,1.52,9.4,15.8,1.07,5.3
2013-02-27,Radium,2.2,-10,0,13.1,15.9,1.3,6.2
2013-02-28,Radium,1.5,-8.6,0,8.6,13.6,0.99,3.8
2013-03-01,Radium,0.7,-9.3,0,8.8,10.7,0.69,3
2013-03-02,Radium,3.2,-11.9,0,5.8,12.3,0.91,2.4
2013-03-03,Radium,6.8,-3.8,0,5.5,11.2,1.12,2.4
2013-03-04,Radium,6.8,-0.8,0,15,14.3,1.35,5.4
2013-03-05,Radium,5.6,-4.4,0,15.2,16.9,1.96,6.5
2013-03-06,Radium,6.1,-6.5,0,11.6,15,1.6,4.3
2013-03-07,Radium,16.1,0.5,0,11.2,16,2.9,5.6
2013-03-08,Radium,17.8,2.5,0,14.5,6.8,1.7,7.1
2013-03-09,Radium,20.9,2.1,0.76,13.9,9,2.13,7.9
2013-03-10,Radium,2.2,-4.6,0,19,10,1.07,9.6
2013-03-11,Radium,12,-6.5,0,6.9,15.8,2.13,3.2
2013-03-12,Radium,10.7,-1,0,11.3,15.9,2.64,4
2013-03-13,Radium,17.3,-3.5,0,10.6,16.6,3.05,3.9
2013-03-14,Radium,24.2,3.2,0,8.4,17.5,3.91,3.5
2013-03-15,Radium,28.7,3.8,0,10.4,15.5,4.52,3.5
2013-03-16,Radium,14.2,-0.4,0,14.8,10.6,1.98,6.9
2013-03-17,Radium,7.4,-1.3,0,8.2,10.5,1.3,3.9
2013-03-18,Radium,13.4,-1,0,10,17.6,2.72,3.4
2013-03-19,Radium,13.4,-5,0,9.9,11.8,2.39,3.5
2013-03-20,Radium,9.3,-5.8,0,9.2,11.1,1.96,3.3
2013-03-21,Radium,12.6,-0.3,0,12.5,16.2,3.1,6.6
2013-03-22,Radium,10.3,-1.2,0,7.3,13.7,1.65,2.6
2013-03-23,Radium,0.4,-2.7,0,11.8,2.8,0.2,5.4
2013-03-24,Radium,0.4,-7.1,1.27,13.7,18.2,1.4,7.8
2013-03-25,Radium,0.3,-7.7,0,12,2.9,0.91,6.1
2013-03-26,Radium,10.8,-10.3,0,9.9,15.6,2.26,3.7
2013-03-27,Radium,15.5,-0.7,0,10,17.9,3,3.3
2013-03-28,Radium,19.3,-0.9,0,7.4,17.6,3.15,2.9
2013-03-29,Radium,23.3,1.6,0,9.1,17.4,3.38,3.2
2013-03-30,Radium,21.6,8.6,4.83,15.2,19,3.3,3.8
2013-03-31,Radium,18.5,4.7,1.02,11.5,20.7,3.18,3
2013-04-01,Radium,9.5,-0.3,0,11.5,5.4,1.52,5.5
2013-04-02,Radium,4.7,-0.3,0.51,8.6,5.1,0.99,2.6
2013-04-03,Radium,5.1,2.3,0,7,6.7,1.02,2.5
2013-04-04,Radium,15.7,0.4,0,4.4,19.7,2.67,1.6
2013-04-05,Radium,21.7,0.2,0,15.5,18.7,4.29,6.4
2013-04-06,Radium,23,8.3,0,12.7,20,4.78,5.3
2013-04-07,Radium,24.2,7.9,0,14.2,16.3,4.24,5
2013-04-08,Radium,24.8,11.9,0,13.6,9.9,2.21,4.8
2013-04-09,Radium,20,-3.6,1.27,13.6,2.5,0.51,7.9
2013-04-10,Radium,0.6,-4.8,0.76,11.5,6.7,0.76,7.1
2013-04-11,Radium,13,-6.8,0,11.8,21.7,2.92,4.7
2013-04-12,Radium,15.7,-4.6,0,8,21,3.05,2.8
2013-04-13,Radium,22.8,-0.6,0,13,20.9,4.37,5.6
2013-04-14,Radium,21.1,5,0,16.5,21.5,5.74,6.9
2013-04-15,Radium,13.3,4.7,0,10.3,17.3,3.56,4.7
2013-04-16,Radium,7.4,2.5,0,11.8,7.1,1.96,6.7
2013-04-17,Radium,5.1,1.5,16,13.9,2.3,0.3,5.8
2013-04-18,Radium,3.7,-1.8,0,14.8,9.5,1.3,8.7
2013-04-19,Radium,16.5,-3.6,0,13.8,21.2,3.66,5
2013-04-20,Radium,17.5,0.7,0,12.8,15.9,3.4,5.3
2013-04-21,Radium,21.3,4.7,0,12.4,22.8,4.83,5.4
2013-04-22,Radium,19.5,-0.1,1.27,17,9.2,2.18,6.8
2013-04-23,Radium,0.3,-3.5,0,14.9,8.1,0.79,6.9
2013-04-24,Radium,15.5,-6.3,3.81,8.7,23.8,3.4,3.1
2013-04-25,Radium,20.4,-1.6,0,15.4,19.7,4.83,5.9
2013-04-26,Radium,15.5,8.9,9.65,9.7,11.4,2.08,4
2013-04-27,Radium,21.3,8.3,0,4.9,17,2.64,1.9
2013-04-28,Radium,29.8,7.6,0,8.4,23.4,5,4.1
2013-04-29,Radium,32.4,11,0,12.7,22.6,6.22,4.5
2013-04-30,Radium,31.4,16,0,13.3,23.1,7.01,7.4
2013-05-01,Radium,20.4,1.4,3.81,17.7,2.1,0.86,8.9
2013-05-02,Radium,11.4,0.4,0.76,16.4,17.7,2.82,7.9
2013-05-03,Radium,15,-3.8,0,12.7,22.6,3.81,3.7
2013-05-04,Radium,13.9,-2,0,15.3,20.8,3.61,7
2013-05-05,Radium,19,5.3,0,8.1,21.5,3.48,3.6
2013-05-06,Radium,21.8,2.3,0,6.6,22.8,3.84,1.7
2013-05-07,Radium,23.7,12,8.38,13.8,15.8,3.51,5.5
2013-05-08,Radium,25.7,12.5,3.81,21.9,22,4.34,4.2
2013-05-09,Radium,21,9.4,0,8.7,18.7,3.12,3.7
2013-05-10,Radium,22,8.4,0,9.1,20.9,3.81,3.7
2013-05-11,Radium,20,7.5,0,13.1,24.2,5.08,4.7
2013-05-12,Radium,24.8,3.9,0,11.8,22.5,5.28,4.2
2013-05-13,Radium,32.1,6.6,0,9.1,23.2,5.92,2.7
2013-05-14,Radium,33,16.5,0,13.9,24.4,9.68,6.4
2013-05-15,Radium,29.5,15.3,0,11.1,22,6.43,5
2013-05-16,Radium,26,14.4,0,8.3,19.5,4.01,2.9
2013-05-17,Radium,28.7,12.7,0,10.5,24,5.38,3.8
2013-05-18,Radium,32.3,19.3,1.78,15.5,17.2,4.88,5.6
2013-05-19,Radium,27.9,14.9,1.02,14.7,15.2,4.27,4.9
2013-05-20,Radium,26.4,9.5,0,9.4,17.9,4.11,2.9
2013-05-21,Radium,23.7,9.1,0,12.7,23.3,5.28,4.5
2013-05-22,Radium,25.8,7.1,0,8.2,25.1,4.95,3
2013-05-23,Radium,22.9,10.7,0,9.1,17.3,3.66,4.4
2013-05-24,Radium,24.2,13,0,12.5,14.7,3.23,6.3
2013-05-25,Radium,29.8,17.8,0,14.3,22,6.4,7.6
2013-05-26,Radium,32,18.6,0,14.5,21.6,6.3,7.6
2013-05-27,Radium,34.2,20.6,0,14.6,22.8,7.49,8.1
2013-05-28,Radium,34.8,19,0,21.5,20.4,6.35,5.5
2013-05-29,Radium,26,14.1,16.76,18,8,2.77,7.7
2013-05-30,Radium,26.2,13.7,53.85,10.3,19.1,3.73,4.1
2013-05-31,Radium,28.4,14.6,0,9.3,24.5,5.59,2.8
2013-06-01,Radium,22.8,11.8,0,11.2,19.1,4.47,4.9
2013-06-02,Radium,23.1,6.5,0,6.4,25.5,4.57,2.1
2013-06-03,Radium,29.8,12.5,0,13.9,23.6,6.07,6.8
2013-06-04,Radium,28.8,17.7,0,11.2,21.6,4.8,2.5
2013-06-05,Radium,23.4,13.6,13.97,10.8,9.2,2.01,4.4
2013-06-06,Radium,24.4,9.1,0,7.6,23.3,4.47,1.9
2013-06-07,Radium,27.4,11.4,0,7.3,23,4.85,1.9
2013-06-08,Radium,28.7,15.4,7.11,14.1,14.8,4.37,4.8
2013-06-09,Radium,31.4,11.4,0,8.8,22.7,5.31,2.6
2013-06-10,Radium,36.6,15.2,0,9.9,24.9,7.39,3.9
2013-06-11,Radium,36.3,21.9,0,15.1,24.8,10.29,7.3
2013-06-12,Radium,37.8,20.9,0,10,25,7.72,4.1
2013-06-13,Radium,32.1,15.9,0,9.6,24.4,6.12,4.2
2013-06-14,Radium,36.2,19.9,0,13.7,25.3,8.51,5.8
2013-06-15,Radium,33.7,19.3,3.56,13.7,19.6,6.48,5
2013-06-16,Radium,31.5,16.8,11.94,17.5,23.2,5.33,3
2013-06-17,Radium,29.2,19.6,0,6.7,20.9,1.9,2.6
2013-06-18,Radium,30.9,14,1.02,12.7,21.9,4.98,2.2
2013-06-19,Radium,29.9,17.9,0,10,22,5.66,4.4
2013-06-20,Radium,35.2,21.4,0,13,21.1,6.91,6.9
2013-06-21,Radium,35.5,21.9,0,14.5,21.4,7.92,6.9
2013-06-22,Radium,35,22.1,0,13.9,22,8.26,7.7
2013-06-23,Radium,35.2,23.4,0,13,23.4,7.8,5.5
2013-06-24,Radium,34.5,21.6,0.51,17.4,14,5.89,6.8
2013-06-25,Radium,40.7,22.3,0,13.3,22.5,8,5.8
2013-06-26,Radium,38,21,0,6.7,24.5,6.43,2.2
2013-06-27,Radium,41.3,20.6,2.29,12.7,18.4,5.84,3
2013-06-28,Radium,35.5,18,0,8.1,24.1,6.25,2.4
2013-06-29,Radium,33,16.7,0,9.1,23.8,6.48,2.8
2013-06-30,Radium,28.5,11.8,0,8.5,23.5,5.74,2.9
2013-07-01,Radium,27.5,9.5,0,8.1,23.2,5.18,2.1
2013-07-02,Radium,29.5,9.1,0,7.6,21.3,4.8,1.7
2013-07-03,Radium,29.8,11.8,0,10.1,21.6,5.36,2.9
2013-07-04,Radium,33.3,17.9,0,11.9,24.7,8,5
2013-07-05,Radium,34.6,19.9,0,11.8,22.9,7.9,6.2
2013-07-06,Radium,35.4,21.2,0,13,18,7.9,6.5
2013-07-07,Radium,38.6,22.2,0,11.8,22.4,8.74,5.6
2013-07-08,Radium,38.2,20.9,0,11.3,22.1,8.18,4.8
2013-07-09,Radium,41.9,22.5,10.41,17.7,21.3,8.38,4.9
2013-07-10,Radium,35.1,19.5,0,7.4,23.6,6.17,3
2013-07-11,Radium,32.9,22,0,10.4,21.1,5.44,4
2013-07-12,Radium,37.8,21.4,0,10.8,23.8,7.7,4.5
2013-07-13,Radium,39.9,23.7,0,10,23.9,7.98,4.5
2013-07-14,Radium,28.6,19.5,0.76,13.3,6.1,2.06,3.8
2013-07-15,Radium,27.1,15,0.51,8.6,14,3,2.1
2013-07-16,Radium,29.3,17.9,4.06,11.1,15.9,3.66,3.2
2013-07-17,Radium,30.9,18.4,0.25,7.2,18.7,4.11,2.2
2013-07-18,Radium,33,18.9,0,12.3,22.7,6.45,4.6
2013-07-19,Radium,35.8,19.9,0,9.8,23.9,6.73,3.7
2013-07-20,Radium,30.9,20.6,5.08,8.7,11.7,3.07,2.7
2013-07-21,Radium,31,19.5,0,5.6,14.5,3.15,2.2
2013-07-22,Radium,35.7,20.8,4.32,10.5,18.1,4.7,3.5
2013-07-23,Radium,33.7,21.8,0.51,11.6,22,5.92,4.6
2013-07-24,Radium,31.8,18.3,0,6,21.3,4.65,2.2
2013-07-25,Radium,29.9,19.4,12.7,8.2,7.3,1.85,2.4
2013-07-26,Radium,29.1,17.7,0.25,8.4,21,4.47,2.8
2013-07-27,Radium,25.7,14.4,5.84,23.9,19.8,4.24,4.2
2013-07-28,Radium,20.4,15.1,16.76,9,4.4,0.84,4.3
2013-07-29,Radium,28.4,17.2,24.64,10.6,8.6,1.7,2.9
2013-07-30,Radium,27.2,19.4,0,5.6,11.1,2.01,1.8
2013-07-31,Radium,28.5,16.7,0.51,4.9,13.1,2.51,1
2013-08-01,Radium,30.9,17.5,0,9.1,22.2,5.44,3
2013-08-02,Radium,35.5,19.3,3.81,9.7,18.7,4.62,4.1
2013-08-03,Radium,30.8,20.5,20.32,9.2,16.7,3.86,3.8
2013-08-04,Radium,27.9,19.6,32.51,7.5,9.7,1.9,2.4
2013-08-05,Radium,30.7,20.9,2.79,10.6,15,3.15,2.5
2013-08-06,Radium,31.6,18.5,0,13.4,22.5,4.78,1.7
2013-08-07,Radium,29.7,23.2,0,7.7,21.7,2.82,3.6
2013-08-08,Radium,24.1,18.9,18.8,8.4,13.8,2.44,3.2
2013-08-09,Radium,22.5,15.5,16.51,5.8,9.6,1.65,2.2
2013-08-10,Radium,27.3,13.2,0,6.3,24.5,4.72,1.5
2013-08-11,Radium,28.6,15.9,0,7.3,18.3,3.63,2.3
2013-08-12,Radium,31,19.4,0,10.5,20.5,4.14,2.3
2013-08-13,Radium,28.6,16.5,2.29,10.6,19.8,3.68,2.2
2013-08-14,Radium,26.2,14.9,0,6.2,18.2,3.4,1.6
2013-08-15,Radium,29.3,17.3,0,9,18.1,3.76,2.8
2013-08-16,Radium,27.4,15.3,0,5.9,18.2,3.35,2
2013-08-17,Radium,26,18,9.14,8.1,14.7,2.92,2.9
2013-08-18,Radium,27.2,15.9,0,8.5,19.5,3.99,3.1
2013-08-19,Radium,30.3,18.5,0,9.6,21.4,4.88,3.6
2013-08-20,Radium,32.1,19,0,9.3,22.6,5.51,3.7
2013-08-21,Radium,34,19,0,10.3,23.1,6.6,4.3
2013-08-22,Radium,33.2,17.5,0,9.2,20.7,5.77,3.7
2013-08-23,Radium,34.4,21.1,0,8.9,22.7,5.84,3.5
2013-08-24,Radium,34.2,21.7,0,9.9,22.4,6.2,4.4
2013-08-25,Radium,34.7,21.8,0,8.6,22.3,6.2,4.2
2013-08-26,Radium,34.5,21.6,0,10.1,22.6,6.6,4.6
2013-08-27,Radium,34.2,20.1,0,10.7,22.9,6.48,4
2013-08-28,Radium,33.4,18.7,0,6,17.9,4.19,2.3
2013-08-29,Radium,36,20.1,0,8.5,21.7,5.99,2.7
2013-08-30,Radium,38.7,18.6,0,6.6,22,5.82,2
2013-08-31,Radium,37.3,20.2,0,7.2,18,4.67,2.3
2013-09-01,Radium,31.9,16.7,0,10.7,17.3,4.65,3.3
2013-09-02,Radium,31,12.4,0,6.8,21.8,4.57,1.5
2013-09-03,Radium,33.1,13.4,0,6.6,21.1,5,2.2
2013-09-04,Radium,33.7,15.9,0,7.7,20.6,5.61,2.9
2013-09-05,Radium,35.1,16.3,0,7.3,19.8,5.33,2.5
2013-09-06,Radium,37,18.1,0,8.3,20.1,5.82,3
2013-09-07,Radium,39.1,18.7,0,7.1,19.9,5.89,2.6
2013-09-08,Radium,38,18.3,0,8.2,19.9,6.02,2.8
2013-09-09,Radium,34.5,20.9,0,12.2,20,7.39,5.2
2013-09-10,Radium,34.5,20.4,0,9.8,19.3,6.35,4.4
2013-09-11,Radium,33,18.6,0,7.3,15.6,4.47,3
2013-09-12,Radium,23.2,20.3,6.1,5.3,5.2,0.89,2
2013-09-13,Radium,21.5,15.2,0.25,6.2,6.4,1.73,2.5
2013-09-14,Radium,27,14.1,0,8.5,9.6,2.82,3.6
2013-09-15,Radium,32.3,17,1.52,11.9,14.7,3.91,4.3
2013-09-16,Radium,17.1,15,1.02,7.8,2.7,0.41,2.6
2013-09-17,Radium,30.8,16.6,0,10.9,15,3.89,4.6
2013-09-18,Radium,34.6,20.7,0,15.3,18,6.38,6.4
2013-09-19,Radium,28.1,18.4,0,10.6,11.3,3.84,4.8
2013-09-20,Radium,24.9,10.5,0,7,15.9,3.1,2.4
2013-09-21,Radium,28,7.6,0,8.7,18.8,4.75,2.9
2013-09-22,Radium,27.9,13.1,0,12.5,18.5,5.56,5.5
2013-09-23,Radium,28,13.6,0,16,14.1,5.28,7.2
2013-09-24,Radium,26.6,11,0,12.1,18.4,4.55,5.2
2013-09-25,Radium,30.3,7.4,0,12,18,5.11,4.2
2013-09-26,Radium,35.3,17.9,0,15.4,17.4,7.47,7.3
2013-09-27,Radium,32.3,20.1,16.26,13.4,17.1,6.65,6.8
2013-09-28,Radium,22,9.2,18.8,14.3,18.4,3.4,4.4
2013-09-29,Radium,25.5,5.7,0,7.3,18.3,3.91,2.6
2013-09-30,Radium,28.1,8.9,0,9.1,17.8,4.24,3.2
2013-10-01,Radium,29.2,11,0,9.4,13.9,3.25,2.5
2013-10-02,Radium,29.1,16.3,0,10.9,14.2,3.35,4.9
2013-10-03,Radium,33,19.3,0,10.8,16.6,5,5.8
2013-10-04,Radium,29.1,7.6,0,13.9,16.9,5.41,7.1
2013-10-05,Radium,16.9,6.1,0,15.2,16.1,3.96,6.9
2013-10-06,Radium,21.8,4.3,0,12,17.4,4.6,5.4
2013-10-07,Radium,26.1,1.6,0,6.9,17,3.78,2.6
2013-10-08,Radium,27.1,11,0,12.7,15.6,5.66,6.6
2013-10-09,Radium,27.4,11.6,0,12.4,16.1,5.18,6.8
2013-10-10,Radium,27.9,14,0,14.5,15.6,4.85,7
2013-10-11,Radium,24.9,11.9,11.18,10.9,16.6,3.53,3.7
2013-10-12,Radium,20,5.3,0,8.1,16.1,3.05,2.7
2013-10-13,Radium,21.9,3.4,0,9.3,14.4,3.23,3.6
2013-10-14,Radium,18.9,9.3,12.19,12.3,2.5,0.61,5.7
2013-10-15,Radium,14.1,4.5,0,12.7,15.8,2.67,5.2
2013-10-16,Radium,11.3,1,0,6.7,7.4,1.27,2.7
2013-10-17,Radium,17.9,2.2,0,8,13.9,2.59,3.2
2013-10-18,Radium,5.3,0.2,12.45,9.7,4.9,0.48,2.8
2013-10-19,Radium,19.8,-0.5,0.25,8.8,14.6,2.69,3.8
2013-10-20,Radium,19.3,1.7,0,8.7,12.8,2.57,2.9
2013-10-21,Radium,17.4,0.5,0,9.2,14,2.34,2.5
2013-10-22,Radium,20.9,4.2,0,10,13.2,2.95,3.3
2013-10-23,Radium,21.2,0.8,0,9.5,13.7,2.41,2.7
2013-10-24,Radium,11.6,-0.4,0,7.7,13.2,1.65,2.2
2013-10-25,Radium,15.2,-0.8,0,10,12.6,2.31,3.6
2013-10-26,Radium,16.7,1.7,0,12,12.6,2.59,3.4
2013-10-27,Radium,22.6,-1.8,0,9.7,13.4,3.51,3.9
2013-10-28,Radium,18,4.6,16.26,11.5,7.2,1.3,4.4
2013-10-29,Radium,15.5,7.5,8.13,8.4,4.2,0.53,3.4
2013-10-30,Radium,9.5,7.2,0.51,7.8,3.1,0.33,3.1
2013-10-31,Radium,17.4,5.5,2.29,12.4,11.8,2.49,4.4
2013-11-01,Radium,16.3,4.4,0,11.3,12,2.67,4.7
2013-11-02,Radium,15.8,-1.3,0,7.5,12.8,2.08,2.8
2013-11-03,Radium,18.7,6,0,17.5,8.6,3.2,9.3
2013-11-04,Radium,16,4.7,0,12.9,12.4,2.54,5.4
2013-11-05,Radium,15.3,2.7,5.33,13.8,1.4,0.36,5.7
2013-11-06,Radium,12.7,-1.5,0,10.3,12.1,1.47,3.8
2013-11-07,Radium,15.6,-1.7,0,5.2,11.9,1.55,2
2013-11-08,Radium,22.7,4.4,0,17.2,11.2,4.04,6.7
2013-11-09,Radium,17.4,-0.7,0,10.9,11.6,2.03,2.7
2013-11-10,Radium,16.3,1.9,0,7.4,6.2,1.19,3
2013-11-11,Radium,19.8,-2.7,0,12.8,1.9,0.38,4.9
2013-11-12,Radium,4.6,-7.9,0,10,11.9,1.3,3.3
2013-11-13,Radium,16.1,-4.8,0,13.9,11.3,2.62,5.8
2013-11-14,Radium,14.5,0.8,0,10.4,9.3,2.36,4.2
2013-11-15,Radium,16.8,-4.8,0,10.1,10.5,1.8,3.9
2013-11-16,Radium,22,10.1,0,12.8,10.3,3.23,5.5
2013-11-17,Radium,17,1,0,18,11.2,3.76,6.5
2013-11-18,Radium,15.7,-4.4,0,7.6,11,2.06,2.6
2013-11-19,Radium,16.4,0.3,0,14.3,9.8,2.74,6.3
2013-11-20,Radium,18.9,3.9,0,13,9.4,1.8,3.1
2013-11-21,Radium,10.8,-6.4,3.3,14.3,1,0.23,6.9
2013-11-22,Radium,-1.9,-7.4,0,11.7,2.4,0.66,5.2
2013-11-23,Radium,-1.1,-5.9,0,8.2,6.2,0.76,3.3
2013-11-24,Radium,-1.1,-6.9,0,8.7,3.7,0.64,3.6
2013-11-25,Radium,2.9,-4.4,0,7.3,4.5,0.51,3.1
2013-11-26,Radium,3.1,-8.5,0,13,10.2,1.12,4.2
2013-11-27,Radium,6.6,-13.2,0,9.2,10,1.24,3.4
2013-11-28,Radium,5.7,-4.7,0,8.4,9.8,1.07,3.4
2013-11-29,Radium,12.8,-7.3,0,11.5,9.6,1.52,3.8
2013-11-30,Radium,17.3,-5,0,5.5,9.8,1.37,2.1
2013-12-01,Radium,16.8,-4.2,0,3.7,9.5,1.17,1.5
2013-12-02,Radium,20.7,-2.9,0,6.1,9.4,1.7,2.3
2013-12-03,Radium,17.7,-0.6,0,9,9.6,1.78,2.6
2013-12-04,Radium,1.9,-6.9,0,11.7,3.6,0.43,6.8
2013-12-05,Radium,-6.8,-11.5,0,12.4,2.8,0.61,5.5
2013-12-06,Radium,-9,-16.5,0,9,6.9,0.61,4.4
2013-12-07,Radium,-8.1,-18.4,0,6.2,6.5,0.41,2.8
2013-12-08,Radium,-6.7,-14,0,7.5,1.6,0.18,3.3
2013-12-09,Radium,-6.3,-18,0,7,6.9,0.46,2.4
2013-12-10,Radium,7.9,-13.2,0,8.8,9.3,1.32,3.8
2013-12-11,Radium,-1.3,-10.9,0,10.7,8,0.66,3.6
2013-12-12,Radium,10.1,-10.6,0,10.3,9.2,1.4,4.1
2013-12-13,Radium,10.1,-4,0,9.4,8.7,1.17,3.3
2013-12-14,Radium,8.2,-6.8,0,12.4,8.6,0.97,5.4
2013-12-15,Radium,16,-6.6,0,9.4,8.3,1.88,3.9
2013-12-16,Radium,17.7,-4,0,8.7,9.2,2.13,3.3
2013-12-17,Radium,12.1,-3.6,0,9.7,9,1.6,3.1
2013-12-18,Radium,19.7,-1.8,0,11.9,8.3,2.57,5.2
2013-12-19,Radium,13.4,-4.7,0,14.8,7.6,1.02,3.1
2013-12-20,Radium,-4,-9.5,0,14.3,4,0.51,5.1
2013-12-21,Radium,-3.6,-6,0,7.8,1.7,0.38,3.3
2013-12-22,Radium,-3,-16.8,1.27,7.7,9,0.56,3.1
2013-12-23,Radium,-6.3,-17.2,0,8.4,6.2,0.33,2.7
2013-12-24,Radium,-0.5,-8.8,0,9.9,5.9,0.28,5.2
2013-12-25,Radium,6.4,-9.7,1.27,7,9.4,0.74,2.7
2013-12-26,Radium,3.5,-9.4,0,6.7,9.3,0.81,3.4
2013-12-27,Radium,5.8,-8.3,0,4.7,9.3,0.94,2.7
2013-12-28,Radium,8,-4.5,0,14.1,9.5,1.12,3.4
2013-12-29,Radium,2.5,-14.9,0,18.7,6.3,0.58,6.9
2013-12-30,Radium,9.1,-14.9,0,7.7,9.1,0.79,2.8
2013-12-31,Radium,7.9,-6.7,0,10.9,8.3,1.19,4.2
2014-01-01,Radium,1.9,-12.5,0,13.6,4.4,0.3,5.9
2014-01-02,Radium,5.7,-16,0,5.4,9.4,0.66,2.4
2014-01-03,Radium,7.4,-5.8,0,12.7,9.2,1.14,6.3
2014-01-04,Radium,1.9,-7,0,14.3,4.1,0.53,6.5
2014-01-05,Radium,-6.5,-15.5,0,13,9,0.58,6.5
2014-01-06,Radium,-6.9,-22.5,0,7.3,9.8,0.48,2.9
2014-01-07,Radium,5.5,-12.1,0,8.4,9,0.81,3.2
2014-01-08,Radium,1.2,-5.7,0,8.1,9,0.81,3.9
2014-01-09,Radium,0.9,-8.3,0,9.4,3.4,0.3,3.3
2014-01-10,Radium,7.5,0.2,0,9.7,7.3,0.79,4.6
2014-01-11,Radium,12.7,-1.7,0,8.3,9.7,1.65,4.3
2014-01-12,Radium,13.6,1.5,0,11.8,7.7,1.8,4.4
2014-01-13,Radium,12.8,-2.6,0,10.7,10,2.01,4.6
2014-01-14,Radium,9.2,-1.3,0,15.2,7.7,2.06,6.5
2014-01-15,Radium,13.6,-4.5,0,9.9,8.2,1.65,4.1
2014-01-16,Radium,10.8,-0.7,0,18.1,9.3,2.72,7
2014-01-17,Radium,8.9,-6.3,0,10.9,10.4,1.55,3.4
2014-01-18,Radium,11.4,-4.2,0,18.2,9.1,2.64,6.3
2014-01-19,Radium,19.8,-5.3,0,10,10.7,2.31,3.5
2014-01-20,Radium,12.4,-2.8,0,13.4,10.6,2.29,5.1
2014-01-21,Radium,2.9,-12.5,0,12.4,10.9,1.19,4.3
2014-01-22,Radium,5.6,-8.5,0,13.9,9.7,1.3,4.1
2014-01-23,Radium,-6.9,-15.1,0,12.1,9.6,0.84,5.1
2014-01-24,Radium,15.2,-14.2,0,10.9,10.7,2.08,5.5
2014-01-25,Radium,14.3,-0.5,0,9.5,10.8,2.31,4.2
2014-01-26,Radium,15.8,-4.6,0,21.1,11.3,2.44,5.4
2014-01-27,Radium,-4.6,-10.6,0,15.7,5,0.91,5.2
2014-01-28,Radium,-2.3,-10.8,0,8,14.7,0.64,3.6
2014-01-29,Radium,7.4,-12.4,0,13,11.8,1.75,4.4
2014-01-30,Radium,10.1,-1.2,0,12.1,6.1,1.93,6.1
2014-01-31,Radium,-1.2,-6.3,0,10.3,2.4,0.56,5.2
2014-02-01,Radium,-2.7,-8.6,0,9.2,3.5,0.41,4.5
2014-02-02,Radium,-0.9,-15.5,0,4.6,11.6,0.86,1.8
2014-02-03,Radium,NA,NA,NA,NA,NA,NA,NA
2014-02-04,Radium,-0.5,-13,0,14.5,6.1,0.33,6.3
2014-02-05,Radium,-12.9,-18.3,0,13.9,11.1,0.43,6.6
2014-02-06,Radium,-11.3,-16.4,0,4.4,9.9,0.53,2.3
2014-02-07,Radium,-9,-16.5,0,7.3,9.1,0.43,3.7
2014-02-08,Radium,-3.2,-10,0,5.5,6.7,0.36,2.3
2014-02-09,Radium,-4.2,-11.5,0,8.4,7.1,0.43,5
2014-02-10,Radium,-9.7,-13.1,0,7.1,9.3,0.48,3.5
2014-02-11,Radium,-5,-11.6,0,7,12.7,0.69,3
2014-02-12,Radium,2.2,-10.7,1.02,11.8,13.6,0.99,4.6
2014-02-13,Radium,10.3,-7.3,0,7.6,13.7,1.5,3.1
2014-02-14,Radium,10.3,-0.4,0,10.6,13.9,1.93,4.8
2014-02-15,Radium,14.6,-0.5,0,10.9,11.8,1.9,4.7
2014-02-16,Radium,13.6,-2.4,0,10.6,12.3,2.08,3.8
2014-02-17,Radium,16.3,3.2,0,19.4,15,3.18,5.7
2014-02-18,Radium,23.1,2.8,0,11.8,14.6,4.19,5.9
2014-02-19,Radium,14.3,-0.6,0,9.8,9.4,1.85,2.8
2014-02-20,Radium,8.9,-3.2,1.52,17.8,14.1,2.01,7.8
2014-02-21,Radium,14.4,-5.1,0,13.4,15.3,2.92,4.4
